lat,lon,h
21.69,120.13,18.689
21.69,120.14,18.715
21.69,120.15,18.74
21.69,120.16,18.764
21.69,120.17,18.787
21.69,120.18,18.808
21.69,120.19,18.828
21.69,120.2,18.847
21.69,120.21,18.865
21.69,120.22,18.884
21.69,120.23,18.904
21.69,120.24,18.924
21.69,120.25,18.946
21.69,120.26,18.971
21.69,120.27,18.998
21.69,120.28,19.028
21.69,120.29,19.06
21.69,120.3,19.095
21.69,120.31,19.133
21.69,120.32,19.172
21.69,120.33,19.213
21.69,120.34,19.254
21.69,120.35,19.296
21.69,120.36,19.337
21.69,120.37,19.377
21.69,120.38,19.415
21.69,120.39,19.451
21.69,120.4,19.485
21.69,120.41,19.516
21.69,120.42,19.545
21.69,120.43,19.571
21.69,120.44,19.594
21.69,120.45,19.616
21.69,120.46,19.635
21.69,120.47,19.653
21.69,120.48,19.67
21.69,120.49,19.685
21.69,120.5,19.701
21.69,120.51,19.715
21.69,120.52,19.73
21.69,120.53,19.745
21.69,120.54,19.761
21.69,120.55,19.777
21.69,120.56,19.795
21.69,120.57,19.813
21.69,120.58,19.833
21.69,120.59,19.855
21.69,120.6,19.879
21.69,120.61,19.904
21.69,120.62,19.932
21.69,120.63,19.962
21.69,120.64,19.994
21.69,120.65,20.029
21.69,120.66,20.065
21.69,120.67,20.104
21.69,120.68,20.144
21.69,120.69,20.187
21.69,120.7,20.23
21.69,120.71,20.274
21.69,120.72,20.319
21.69,120.73,20.364
21.69,120.74,20.41
21.69,120.75,20.456
21.69,120.76,20.501
21.69,120.77,20.547
21.69,120.78,20.592
21.69,120.79,20.637
21.69,120.8,20.681
21.69,120.81,20.726
21.69,120.82,20.77
21.69,120.83,20.814
21.69,120.84,20.858
21.69,120.85,20.901
21.69,120.86,20.944
21.69,120.87,20.985
21.69,120.88,21.026
21.69,120.89,21.065
21.69,120.9,21.102
21.69,120.91,21.137
21.69,120.92,21.17
21.69,120.93,21.201
21.69,120.94,21.23
21.69,120.95,21.257
21.69,120.96,21.282
21.69,120.97,21.305
21.69,120.98,21.327
21.69,120.99,21.348
21.69,121,21.369
21.69,121.01,21.39
21.69,121.02,21.412
21.69,121.03,21.434
21.69,121.04,21.458
21.69,121.05,21.483
21.69,121.06,21.509
21.69,121.07,21.536
21.69,121.08,21.564
21.69,121.09,21.591
21.69,121.1,21.618
21.69,121.11,21.644
21.69,121.12,21.668
21.69,121.13,21.69
21.69,121.14,21.709
21.69,121.15,21.725
21.69,121.16,21.737
21.69,121.17,21.746
21.69,121.18,21.753
21.69,121.19,21.757
21.69,121.2,21.759
21.69,121.21,21.76
21.69,121.22,21.762
21.69,121.23,21.765
21.69,121.24,21.77
21.69,121.25,21.779
21.69,121.26,21.793
21.69,121.27,21.812
21.69,121.28,21.837
21.69,121.29,21.87
21.69,121.3,21.91
21.69,121.31,21.958
21.69,121.32,22.013
21.69,121.33,22.076
21.69,121.34,22.146
21.69,121.35,22.223
21.69,121.36,22.307
21.69,121.37,22.396
21.69,121.38,22.491
21.69,121.39,22.591
21.69,121.4,22.696
21.69,121.41,22.805
21.69,121.42,22.918
21.69,121.43,23.035
21.69,121.44,23.155
21.69,121.45,23.279
21.69,121.46,23.404
21.69,121.47,23.532
21.69,121.48,23.661
21.69,121.49,23.79
21.69,121.5,23.918
21.69,121.51,24.045
21.69,121.52,24.168
21.69,121.53,24.286
21.69,121.54,24.398
21.69,121.55,24.502
21.69,121.56,24.597
21.69,121.57,24.681
21.69,121.58,24.754
21.69,121.59,24.814
21.69,121.6,24.861
21.69,121.61,24.894
21.69,121.62,24.913
21.69,121.63,24.92
21.69,121.64,24.914
21.69,121.65,24.897
21.69,121.66,24.869
21.69,121.67,24.833
21.69,121.68,24.788
21.69,121.69,24.737
21.69,121.7,24.682
21.69,121.71,24.622
21.69,121.72,24.56
21.69,121.73,24.497
21.69,121.74,24.433
21.69,121.75,24.369
21.69,121.76,24.305
21.69,121.77,24.243
21.69,121.78,24.181
21.69,121.79,24.121
21.69,121.8,24.063
21.69,121.81,24.007
21.69,121.82,23.952
21.69,121.83,23.899
21.69,121.84,23.847
21.69,121.85,23.798
21.69,121.86,23.751
21.69,121.87,23.706
21.69,121.88,23.663
21.69,121.89,23.622
21.69,121.9,23.583
21.69,121.91,23.546
21.69,121.92,23.511
21.69,121.93,23.478
21.69,121.94,23.446
21.69,121.95,23.415
21.69,121.96,23.386
21.69,121.97,23.357
21.69,121.98,23.33
21.69,121.99,23.304
21.69,122,23.28
21.69,122.01,23.256
21.69,122.02,23.235
21.69,122.03,23.215
21.69,122.04,23.198
21.69,122.05,23.183
21.69,122.06,23.171
21.69,122.07,23.162
21.69,122.08,23.156
21.69,122.09,23.154
21.69,122.1,23.154
21.69,122.11,23.158
21.69,122.12,23.166
21.69,122.13,23.176
21.69,122.14,23.189
21.69,122.15,23.204
21.69,122.16,23.221
21.69,122.17,23.241
21.69,122.18,23.263
21.69,122.19,23.286
21.69,122.2,23.311
21.69,122.21,23.337
21.69,122.22,23.366
21.69,122.23,23.395
21.69,122.24,23.427
21.69,122.25,23.46
21.69,122.26,23.495
21.69,122.27,23.531
21.69,122.28,23.569
21.69,122.29,23.608
21.69,122.3,23.649
21.69,122.31,23.691
21.69,122.32,23.733
21.69,122.33,23.776
21.69,122.34,23.819
21.69,122.35,23.863
21.69,122.36,23.906
21.69,122.37,23.949
21.69,122.38,23.992
21.69,122.39,24.035
21.69,122.4,24.076
21.69,122.41,24.118
21.69,122.42,24.158
21.69,122.43,24.198
21.69,122.44,24.236
21.69,122.45,24.274
21.69,122.46,24.311
21.69,122.47,24.346
21.69,122.48,24.38
21.69,122.49,24.412
21.69,122.5,24.443
21.7,119.5,17.765
21.7,119.51,17.772
21.7,119.52,17.78
21.7,119.53,17.788
21.7,119.54,17.796
21.7,119.55,17.804
21.7,119.56,17.812
21.7,119.57,17.82
21.7,119.58,17.829
21.7,119.59,17.838
21.7,119.6,17.847
21.7,119.61,17.857
21.7,119.62,17.867
21.7,119.63,17.877
21.7,119.64,17.888
21.7,119.65,17.9
21.7,119.66,17.912
21.7,119.67,17.924
21.7,119.68,17.937
21.7,119.69,17.951
21.7,119.7,17.965
21.7,119.71,17.979
21.7,119.72,17.993
21.7,119.73,18.008
21.7,119.74,18.022
21.7,119.75,18.037
21.7,119.76,18.051
21.7,119.77,18.065
21.7,119.78,18.078
21.7,119.79,18.092
21.7,119.8,18.106
21.7,119.81,18.119
21.7,119.82,18.133
21.7,119.83,18.147
21.7,119.84,18.162
21.7,119.85,18.177
21.7,119.86,18.193
21.7,119.87,18.209
21.7,119.88,18.226
21.7,119.89,18.244
21.7,119.9,18.262
21.7,119.91,18.28
21.7,119.92,18.298
21.7,119.93,18.316
21.7,119.94,18.333
21.7,119.95,18.351
21.7,119.96,18.367
21.7,119.97,18.383
21.7,119.98,18.399
21.7,119.99,18.414
21.7,120,18.43
21.7,120.01,18.446
21.7,120.02,18.462
21.7,120.03,18.479
21.7,120.04,18.498
21.7,120.05,18.518
21.7,120.06,18.539
21.7,120.07,18.562
21.7,120.08,18.586
21.7,120.09,18.612
21.7,120.1,18.638
21.7,120.11,18.665
21.7,120.12,18.692
21.7,120.13,18.718
21.7,120.14,18.744
21.7,120.15,18.768
21.7,120.16,18.791
21.7,120.17,18.813
21.7,120.18,18.833
21.7,120.19,18.852
21.7,120.2,18.87
21.7,120.21,18.888
21.7,120.22,18.905
21.7,120.23,18.924
21.7,120.24,18.943
21.7,120.25,18.965
21.7,120.26,18.989
21.7,120.27,19.015
21.7,120.28,19.045
21.7,120.29,19.077
21.7,120.3,19.112
21.7,120.31,19.149
21.7,120.32,19.188
21.7,120.33,19.229
21.7,120.34,19.27
21.7,120.35,19.312
21.7,120.36,19.353
21.7,120.37,19.393
21.7,120.38,19.431
21.7,120.39,19.467
21.7,120.4,19.5
21.7,120.41,19.531
21.7,120.42,19.56
21.7,120.43,19.585
21.7,120.44,19.609
21.7,120.45,19.63
21.7,120.46,19.649
21.7,120.47,19.667
21.7,120.48,19.683
21.7,120.49,19.699
21.7,120.5,19.714
21.7,120.51,19.728
21.7,120.52,19.743
21.7,120.53,19.758
21.7,120.54,19.774
21.7,120.55,19.79
21.7,120.56,19.808
21.7,120.57,19.827
21.7,120.58,19.847
21.7,120.59,19.869
21.7,120.6,19.893
21.7,120.61,19.92
21.7,120.62,19.948
21.7,120.63,19.979
21.7,120.64,20.013
21.7,120.65,20.048
21.7,120.66,20.086
21.7,120.67,20.126
21.7,120.68,20.168
21.7,120.69,20.212
21.7,120.7,20.256
21.7,120.71,20.302
21.7,120.72,20.348
21.7,120.73,20.394
21.7,120.74,20.44
21.7,120.75,20.487
21.7,120.76,20.532
21.7,120.77,20.578
21.7,120.78,20.623
21.7,120.79,20.668
21.7,120.8,20.712
21.7,120.81,20.756
21.7,120.82,20.8
21.7,120.83,20.843
21.7,120.84,20.886
21.7,120.85,20.928
21.7,120.86,20.97
21.7,120.87,21.011
21.7,120.88,21.05
21.7,120.89,21.088
21.7,120.9,21.124
21.7,120.91,21.158
21.7,120.92,21.19
21.7,120.93,21.22
21.7,120.94,21.247
21.7,120.95,21.272
21.7,120.96,21.295
21.7,120.97,21.316
21.7,120.98,21.336
21.7,120.99,21.356
21.7,121,21.375
21.7,121.01,21.394
21.7,121.02,21.414
21.7,121.03,21.435
21.7,121.04,21.457
21.7,121.05,21.48
21.7,121.06,21.505
21.7,121.07,21.531
21.7,121.08,21.557
21.7,121.09,21.584
21.7,121.1,21.611
21.7,121.11,21.636
21.7,121.12,21.66
21.7,121.13,21.682
21.7,121.14,21.701
21.7,121.15,21.717
21.7,121.16,21.73
21.7,121.17,21.739
21.7,121.18,21.746
21.7,121.19,21.75
21.7,121.2,21.753
21.7,121.21,21.754
21.7,121.22,21.756
21.7,121.23,21.758
21.7,121.24,21.763
21.7,121.25,21.772
21.7,121.26,21.785
21.7,121.27,21.803
21.7,121.28,21.828
21.7,121.29,21.86
21.7,121.3,21.9
21.7,121.31,21.947
21.7,121.32,22.002
21.7,121.33,22.066
21.7,121.34,22.136
21.7,121.35,22.214
21.7,121.36,22.299
21.7,121.37,22.39
21.7,121.38,22.487
21.7,121.39,22.589
21.7,121.4,22.696
21.7,121.41,22.807
21.7,121.42,22.922
21.7,121.43,23.041
21.7,121.44,23.163
21.7,121.45,23.287
21.7,121.46,23.414
21.7,121.47,23.542
21.7,121.48,23.67
21.7,121.49,23.798
21.7,121.5,23.925
21.7,121.51,24.05
21.7,121.52,24.17
21.7,121.53,24.286
21.7,121.54,24.395
21.7,121.55,24.495
21.7,121.56,24.587
21.7,121.57,24.668
21.7,121.58,24.737
21.7,121.59,24.793
21.7,121.6,24.837
21.7,121.61,24.867
21.7,121.62,24.884
21.7,121.63,24.889
21.7,121.64,24.88
21.7,121.65,24.861
21.7,121.66,24.831
21.7,121.67,24.793
21.7,121.68,24.746
21.7,121.69,24.693
21.7,121.7,24.636
21.7,121.71,24.574
21.7,121.72,24.51
21.7,121.73,24.445
21.7,121.74,24.379
21.7,121.75,24.313
21.7,121.76,24.248
21.7,121.77,24.183
21.7,121.78,24.121
21.7,121.79,24.06
21.7,121.8,24.001
21.7,121.81,23.944
21.7,121.82,23.89
21.7,121.83,23.837
21.7,121.84,23.787
21.7,121.85,23.738
21.7,121.86,23.692
21.7,121.87,23.648
21.7,121.88,23.607
21.7,121.89,23.567
21.7,121.9,23.529
21.7,121.91,23.493
21.7,121.92,23.459
21.7,121.93,23.427
21.7,121.94,23.395
21.7,121.95,23.365
21.7,121.96,23.336
21.7,121.97,23.309
21.7,121.98,23.282
21.7,121.99,23.257
21.7,122,23.233
21.7,122.01,23.21
21.7,122.02,23.19
21.7,122.03,23.171
21.7,122.04,23.155
21.7,122.05,23.142
21.7,122.06,23.132
21.7,122.07,23.125
21.7,122.08,23.121
21.7,122.09,23.12
21.7,122.1,23.123
21.7,122.11,23.129
21.7,122.12,23.138
21.7,122.13,23.149
21.7,122.14,23.164
21.7,122.15,23.181
21.7,122.16,23.199
21.7,122.17,23.22
21.7,122.18,23.243
21.7,122.19,23.267
21.7,122.2,23.292
21.7,122.21,23.319
21.7,122.22,23.348
21.7,122.23,23.378
21.7,122.24,23.41
21.7,122.25,23.444
21.7,122.26,23.479
21.7,122.27,23.516
21.7,122.28,23.554
21.7,122.29,23.594
21.7,122.3,23.634
21.7,122.31,23.676
21.7,122.32,23.719
21.7,122.33,23.762
21.7,122.34,23.805
21.7,122.35,23.848
21.7,122.36,23.891
21.7,122.37,23.934
21.7,122.38,23.977
21.7,122.39,24.019
21.7,122.4,24.06
21.7,122.41,24.101
21.7,122.42,24.141
21.7,122.43,24.181
21.7,122.44,24.219
21.7,122.45,24.257
21.7,122.46,24.293
21.7,122.47,24.328
21.7,122.48,24.362
21.7,122.49,24.394
21.7,122.5,24.424
21.71,119.5,17.77
21.71,119.51,17.777
21.71,119.52,17.785
21.71,119.53,17.793
21.71,119.54,17.801
21.71,119.55,17.809
21.71,119.56,17.818
21.71,119.57,17.827
21.71,119.58,17.836
21.71,119.59,17.846
21.71,119.6,17.856
21.71,119.61,17.866
21.71,119.62,17.877
21.71,119.63,17.888
21.71,119.64,17.9
21.71,119.65,17.912
21.71,119.66,17.925
21.71,119.67,17.938
21.71,119.68,17.952
21.71,119.69,17.966
21.71,119.7,17.98
21.71,119.71,17.995
21.71,119.72,18.01
21.71,119.73,18.025
21.71,119.74,18.039
21.71,119.75,18.054
21.71,119.76,18.069
21.71,119.77,18.083
21.71,119.78,18.097
21.71,119.79,18.112
21.71,119.8,18.126
21.71,119.81,18.14
21.71,119.82,18.155
21.71,119.83,18.17
21.71,119.84,18.185
21.71,119.85,18.202
21.71,119.86,18.218
21.71,119.87,18.236
21.71,119.88,18.254
21.71,119.89,18.273
21.71,119.9,18.292
21.71,119.91,18.311
21.71,119.92,18.33
21.71,119.93,18.348
21.71,119.94,18.367
21.71,119.95,18.384
21.71,119.96,18.402
21.71,119.97,18.418
21.71,119.98,18.434
21.71,119.99,18.45
21.71,120,18.465
21.71,120.01,18.481
21.71,120.02,18.497
21.71,120.03,18.514
21.71,120.04,18.533
21.71,120.05,18.552
21.71,120.06,18.573
21.71,120.07,18.596
21.71,120.08,18.619
21.71,120.09,18.644
21.71,120.1,18.67
21.71,120.11,18.696
21.71,120.12,18.722
21.71,120.13,18.748
21.71,120.14,18.773
21.71,120.15,18.796
21.71,120.16,18.818
21.71,120.17,18.839
21.71,120.18,18.858
21.71,120.19,18.876
21.71,120.2,18.893
21.71,120.21,18.91
21.71,120.22,18.926
21.71,120.23,18.944
21.71,120.24,18.963
21.71,120.25,18.984
21.71,120.26,19.007
21.71,120.27,19.033
